class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
0,0.570964515,0.421637535,-1.433281779,0.999203861,0.601221859,0.34965083,-1.33775425,0.998421073,0.618554473,0.35113889,-1.338416815,0.998537242,0.637499928,0.354045451,-1.338690281,0.998194993,0.533511162,0.351733595,-1.337463617,0.998627841,0.506829858,0.35492447,-1.336970568,0.998939574,0.48284179,0.358394265,-1.337875366,0.998956084,0.672277451,0.411733121,-0.739930212,0.997870386,0.449430615,0.418450773,-0.724977136,0.999187171,0.61493969,0.521700501,-1.214806318,0.999285638,0.525207222,0.519426823,-1.209571838,0.999518454,0.869995236,0.882708192,-0.378795803,0.987856746,0.282224268,0.902696908,-0.468603224,0.994818449,1.034997582,1.360582113,-0.576794386,0.125633925,0.172636345,1.433967471,-0.567770243,0.339153111,1.030152321,1.777176738,-1.417955875,0.02251385,0.214821175,1.797142148,-1.478483677,0.113901094,1.062124968,1.923794031,-1.644996881,0.033555172,0.195981443,1.935117722,-1.724415183,0.126059815,1.004742861,1.912623167,-1.747131348,0.053382937,0.255028784,1.909335375,-1.851784706,0.190692008,0.976621151,1.859068274,-1.498543859,0.052970234,0.274408311,1.855670452,-1.5604707,0.181275189,0.79274112,1.865558624,-0.081764162,0.000851419,0.398734599,1.890856981,0.087678395,0.000951628,0.808998406,2.729703426,-0.014082971,0.002754926,0.443371832,2.742796421,0.105729975,0.001199633,0.836645961,3.505530119,0.880601108,0.000487956,0.487892956,3.514504671,0.763198733,9.83E-05,0.848600268,3.629267931,0.915315807,0.000242593,0.489300877,3.634266615,0.800839424,0.000207083,0.786579132,3.741795063,0.033811532,0.000278163,0.560194612,3.744243622,-0.136908203,0.000434079
0,0.582380235,0.457420766,-1.540617108,0.9995929,0.619161487,0.380856395,-1.449266195,0.999140143,0.639305711,0.384164482,-1.449816942,0.999225795,0.66068244,0.388998389,-1.450091004,0.998953819,0.54542923,0.379942089,-1.454203844,0.999174476,0.519461989,0.383370608,-1.453516722,0.999346554,0.494180202,0.388467908,-1.454173565,0.999252021,0.688758492,0.436881185,-0.863217473,0.999138772,0.457979023,0.438658029,-0.857584119,0.999486327,0.625670552,0.560367525,-1.321902156,0.999709666,0.535379052,0.556778193,-1.321506977,0.999777079,0.880568862,0.899369657,-0.508196414,0.992363334,0.27462393,0.917873144,-0.56287998,0.992528141,1.054721951,1.376996756,-0.635385513,0.119523667,0.169359535,1.487056255,-0.678765535,0.193237051,1.007388353,1.779420972,-1.332820892,0.027726647,0.210084841,1.817047358,-1.645300865,0.056436837,1.028831363,1.936538458,-1.553262949,0.035627261,0.19453679,1.961423278,-1.892148376,0.066427767,0.951151729,1.918392897,-1.639274836,0.058630776,0.253463596,1.927108288,-2.010606766,0.107805245,0.931186318,1.856537342,-1.400532365,0.057721511,0.271459252,1.869684458,-1.726471186,0.098789617,0.771814764,1.886698961,-0.089141272,0.000940034,0.376555771,1.903280616,0.095520265,0.000794007,0.775379598,2.698626757,0.016980667,0.00205417,0.419970691,2.710465431,0.151691854,0.000698104,0.78234005,3.417042971,0.948722064,0.000180922,0.43454656,3.422085047,0.887294173,3.33E-05,0.793931305,3.543365002,0.987749934,7.97E-05,0.43067193,3.547685385,0.93279916,6.70E-05,0.716229796,3.661338568,0.116395988,0.000141354,0.496708214,3.660655737,0.024448754,0.00020465
0,0.539345503,0.455592752,-1.484533906,0.999693155,0.578773677,0.38416183,-1.389976501,0.999366701,0.603162944,0.387313098,-1.390511274,0.999409199,0.620608926,0.391942322,-1.390763521,0.999237955,0.503538966,0.383926868,-1.393872738,0.999379635,0.478784621,0.386723876,-1.393257856,0.999495566,0.458377451,0.390250474,-1.3939116,0.999447644,0.651963592,0.440049767,-0.817546964,0.999300897,0.431116164,0.436454952,-0.797537684,0.999554396,0.587644935,0.552251935,-1.270116091,0.999778092,0.493747562,0.549319029,-1.267395496,0.999815702,0.855660141,0.909010231,-0.506478608,0.993622065,0.251690745,0.91797024,-0.516719818,0.994491756,1.019626975,1.400592208,-0.66917789,0.159790397,0.130228534,1.478399634,-0.648794174,0.224270776,0.974735081,1.794277668,-1.343159199,0.030248577,0.159342229,1.834355831,-1.601517677,0.062457096,0.999967456,1.951550364,-1.550581336,0.03709716,0.138272434,1.977980137,-1.844375372,0.073316529,0.921278775,1.938396931,-1.620513201,0.062316578,0.201779157,1.950360656,-1.955850601,0.120885089,0.90161562,1.877077818,-1.402581334,0.06226724,0.220797017,1.89365232,-1.677773833,0.113515384,0.749567151,1.902024508,-0.106118426,0.000881582,0.354339033,1.913095832,0.112315655,0.000781599,0.752095699,2.723232746,0.13200058,0.001999807,0.393996298,2.732897043,0.320222229,0.000712856,0.759170175,3.442212582,1.143198609,0.000233548,0.41077894,3.441757441,1.143561602,3.77E-05,0.771452725,3.568745852,1.191146731,0.000101403,0.407332659,3.565145969,1.201592684,9.84E-05,0.694690049,3.682803631,0.349412233,0.000135259,0.477620125,3.686040401,0.311785728,0.000220643
0,0.539459109,0.456071049,-1.530181646,0.999684691,0.578589559,0.384426951,-1.436011672,0.999356449,0.602885306,0.387537003,-1.43663466,0.999401927,0.620385945,0.392182171,-1.436975837,0.999229193,0.503734052,0.384289593,-1.437539816,0.999366999,0.478966534,0.387214005,-1.436893344,0.999484777,0.458426476,0.390791297,-1.437524319,0.999435544,0.652014673,0.44044444,-0.841015041,0.999301314,0.430925369,0.436840355,-0.81831038,0.999545217,0.587709308,0.552703142,-1.306420565,0.999776244,0.49400124,0.549936652,-1.302013636,0.999813616,0.855766773,0.908952594,-0.509940863,0.993593812,0.251594812,0.917950213,-0.51569438,0.994351745,1.020526409,1.400446177,-0.67100811,0.163414031,0.130597681,1.478147745,-0.682484746,0.228477016,0.975953877,1.794183373,-1.351042986,0.031213962,0.18497631,1.807069898,-1.753355622,0.062581301,1.001186132,1.951487899,-1.568511605,0.037683971,0.179917186,1.946547985,-2.01513195,0.072786793,0.922594249,1.938226819,-1.64859128,0.063077569,0.239630744,1.904229403,-2.115797043,0.119881451,0.902693093,1.876542807,-1.413558841,0.06312447,0.251828015,1.849298239,-1.829119086,0.112541996,0.749654353,1.902313471,-0.104628302,0.000959464,0.354291618,1.913678408,0.110876359,0.000855421,0.752520323,2.72312665,0.058978289,0.002140382,0.394214064,2.731349945,0.146368101,0.00076646,0.759445548,3.442284346,1.000657916,0.000237035,0.411464781,3.442660809,0.87653321,4.00E-05,0.772037983,3.56904006,1.04086566,0.000105066,0.408137858,3.569218874,0.922585487,0.000103291,0.695016265,3.684417009,0.167148471,0.000137172,0.477020353,3.685778856,-0.000239806,0.000230847
0,0.539700568,0.456050515,-1.529789686,0.999687314,0.578637958,0.384414494,-1.435721636,0.99935317,0.602965713,0.38752079,-1.436368346,0.999401391,0.620487571,0.392184258,-1.436693311,0.999224603,0.504074633,0.384281754,-1.435777783,0.999365866,0.479245812,0.387211382,-1.435124993,0.9994874,0.458477676,0.390804172,-1.435742617,0.999437809,0.652117968,0.440506458,-0.840648293,0.999293447,0.430902779,0.436827362,-0.817661405,0.999548078,0.587816417,0.55267334,-1.305676222,0.999775887,0.494086981,0.549932539,-1.300247073,0.99981451,0.855818272,0.908857763,-0.510389864,0.993664205,0.249799967,0.917989671,-0.525618672,0.99456495,1.021837473,1.400068164,-0.659548879,0.162531435,0.128672451,1.48084259,-0.679208875,0.234480023,0.97636497,1.794134378,-1.31431222,0.031881716,0.18496114,1.822904944,-1.648839951,0.065842204,1.001415849,1.951950312,-1.522036076,0.038073294,0.177952662,1.968029737,-1.891362548,0.075071819,0.922745585,1.93867743,-1.593561053,0.063643984,0.239000037,1.931539774,-1.998959899,0.123307854,0.902896225,1.87671113,-1.374247313,0.063973539,0.252320439,1.873587847,-1.724026442,0.115944952,0.749857426,1.902334332,-0.103707708,0.000964469,0.353054732,1.914252043,0.109964609,0.000863754,0.752936184,2.723254919,0.073616937,0.002070275,0.394618064,2.732279301,0.211926505,0.000749884,0.759825766,3.443874359,1.063365102,0.000231523,0.411770165,3.4455688,1.008979559,3.87E-05,0.7721591,3.572417498,1.111287951,0.000104494,0.408538043,3.574130774,1.064093113,0.000101065,0.695886016,3.687068462,0.247946069,0.000134628,0.478143394,3.688390017,0.154940695,0.000227307
0,0.540105224,0.455970585,-1.54071188,0.999696136,0.578783154,0.384385437,-1.446861863,0.999372005,0.602999091,0.387495309,-1.447448134,0.999419153,0.62054491,0.392184168,-1.447696924,0.999245703,0.504826665,0.384248257,-1.44741416,0.999385059,0.479958773,0.387192816,-1.446682096,0.999503136,0.458850473,0.390810609,-1.447286606,0.999455035,0.652422428,0.440594822,-0.849054813,0.999315798,0.431051493,0.436832398,-0.825649261,0.999563813,0.588020563,0.552668214,-1.31685257,0.999782503,0.494465739,0.549946785,-1.311554909,0.99982065,0.856470942,0.90856719,-0.515120625,0.99369818,0.250038564,0.91731745,-0.528526187,0.994678319,1.022571564,1.399945736,-0.68784076,0.16297169,0.12881729,1.480284572,-0.714543641,0.239902779,0.974926829,1.795044303,-1.406323195,0.032155402,0.196769759,1.814109683,-1.754821062,0.067896172,0.998139977,1.953400254,-1.629152656,0.038471639,0.192650974,1.95719099,-2.014233589,0.077206537,0.919428945,1.938725948,-1.70241642,0.064225689,0.254289657,1.914900064,-2.11319375,0.126496598,0.899924874,1.876646876,-1.468724966,0.064633459,0.266596138,1.85843575,-1.829025269,0.118853316,0.75001657,1.902321935,-0.102484658,0.000979886,0.353095353,1.914224505,0.108792111,0.000884444,0.753144741,2.723196507,0.074155197,0.00211226,0.394456804,2.73183465,0.200998396,0.000771422,0.760041177,3.443719149,1.064644337,0.000233728,0.41205436,3.445427418,0.974767983,3.94E-05,0.77219373,3.57219553,1.111769438,0.000106556,0.409014612,3.573662043,1.025983095,0.000102537,0.695706964,3.686885357,0.242173582,0.00013615,0.477328688,3.688309431,0.106361248,0.000230504
1,0.575051069,0.799230516,-3.919195175,0.999096811,0.655318737,0.676052094,-3.912992477,0.998099208,0.692029178,0.672298193,-3.912430286,0.998012066,0.723154068,0.668510497,-3.912818432,0.997336149,0.522518277,0.674947739,-3.938469648,0.998610675,0.476523221,0.667508662,-3.939273357,0.998829782,0.443776935,0.657105803,-3.938870668,0.998809397,0.765849888,0.654882789,-3.210345507,0.997838438,0.401469886,0.639590621,-3.335538387,0.999423623,0.6298908,0.918868899,-3.591185331,0.998892963,0.510043323,0.900867045,-3.630016804,0.999405921,0.904267907,0.849805892,-2.230796576,0.985127091,0.210935444,0.892241836,-2.438148022,0.995271802,1.115346313,1.142581224,-1.894052148,0.23736228,0.069755383,1.403475046,-1.900626421,0.338431925,1.083690524,1.275964618,-2.118094921,0.023665195,0.105138257,1.664640069,-2.08106637,0.066528603,1.092179537,1.319764256,-2.165934801,0.029329313,0.111045614,1.748632193,-2.073189974,0.070955075,1.069452047,1.276003599,-2.230923653,0.041976817,0.145156711,1.701665878,-2.082157373,0.099431343,1.0432868,1.256730437,-2.146780014,0.042728927,0.170634165,1.659566879,-2.179350615,0.094775274,0.71990931,1.791150808,0.016462564,0.00384517,0.351501167,1.805367947,-0.012580583,0.004358937,0.653970957,1.734931588,0.315491915,0.013238478,0.345647097,1.938432574,0.433628708,0.006465164,0.651483178,2.164684772,1.574782133,0.000861117,0.485566288,2.131500959,1.538171172,0.000506453,0.640133142,2.259337902,1.671504259,0.000412673,0.48782739,2.155725241,1.62664032,0.000522462,0.66265285,2.294709682,1.203301787,0.001031233,0.600587726,2.267738104,1.065286398,0.001279811
1,0.570337892,0.798095286,-4.081887722,0.999461591,0.649810195,0.678653359,-4.069195747,0.999034584,0.686597645,0.676240265,-4.068563938,0.998909652,0.718511641,0.672489107,-4.068899632,0.998446643,0.51767391,0.671377718,-4.106688023,0.999324143,0.468600899,0.662266791,-4.107883453,0.99941802,0.435010731,0.653145254,-4.108109951,0.999388874,0.763035536,0.659968019,-3.384033918,0.998721719,0.393059701,0.64178431,-3.502034426,0.999735534,0.621482968,0.913844526,-3.764366627,0.998491108,0.497736603,0.897886336,-3.819934368,0.999185085,0.896887004,0.869342744,-2.298993349,0.977648199,0.200925231,0.894037127,-2.546210051,0.994477391,1.091424465,1.174013972,-1.430585265,0.163417384,0.036391344,1.433963776,-1.764858484,0.294479162,1.007947564,1.34809041,-1.125579596,0.026251856,0.076795854,1.873584628,-1.418818474,0.052210465,0.992519855,1.415518045,-1.07785058,0.034792911,0.073223792,2.017217159,-1.3967278,0.066639453,0.982556701,1.365183949,-1.140801668,0.045602974,0.111623749,1.9713732,-1.48093307,0.088876747,0.967373371,1.338576436,-1.139082909,0.046182625,0.135279864,1.916625738,-1.438681364,0.085894093,0.709791899,1.800339341,0.021545203,0.007707052,0.325219303,1.811094999,-0.016796902,0.008285373,0.689530134,2.161145449,0.235738784,0.01684773,0.325115442,2.316348076,0.236127257,0.012465194,0.697864294,2.822520256,1.675581336,0.001329944,0.464314878,2.860084772,1.408533454,0.001102742,0.691162825,2.936310291,1.782934427,0.000799003,0.467941582,2.923070669,1.502273798,0.001187199,0.692546487,3.086521387,1.201152563,0.002016348,0.579472423,3.169650555,0.795161068,0.002713837
1,0.571292698,0.797741294,-4.058892727,0.999468088,0.649806619,0.678316295,-4.044714928,0.999057829,0.686511755,0.67593199,-4.044091702,0.998933911,0.718526959,0.672250807,-4.044536591,0.998475492,0.518315852,0.671033919,-4.091524124,0.999342859,0.468938202,0.661967576,-4.092692852,0.999432981,0.43507576,0.65285933,-4.092860222,0.99940294,0.762931347,0.659786642,-3.377908707,0.99874264,0.393065482,0.641405165,-3.471711397,0.999745309,0.621798396,0.91331315,-3.748929262,0.99839747,0.497911155,0.897567749,-3.816886187,0.999134302,0.896656334,0.869256973,-2.247317553,0.976463974,0.201549739,0.892454684,-2.534921646,0.994223297,1.090591788,1.161583543,-1.313702464,0.156566948,0.041055605,1.432903528,-1.636957407,0.291881084,1.011461616,1.336088419,-0.944685638,0.025575103,0.09711796,1.86245513,-1.137360573,0.050653562,0.997305095,1.401017904,-0.885523617,0.033971563,0.097023509,2.002311468,-1.093423724,0.064840138,0.983581901,1.356816769,-0.961944461,0.044507921,0.131825879,1.958862066,-1.191236734,0.086379513,0.967893422,1.331769347,-0.962335587,0.04517059,0.154201478,1.902570605,-1.157816052,0.083813116,0.706471682,1.795212626,0.038180061,0.00764487,0.325718224,1.810467958,-0.033345398,0.00811027,0.686018109,2.046439409,0.262381822,0.016571689,0.332037836,2.254216194,0.318145543,0.012554538,0.689942598,2.701936483,1.653854132,0.001320286,0.468789339,2.745736599,1.397183299,0.001090568,0.682151914,2.812558651,1.760908723,0.000800409,0.469146401,2.800444126,1.482136011,0.001190812,0.692465842,2.955331564,1.191064715,0.00201936,0.591646671,3.029858112,0.816056848,0.002691933
1,0.571304858,0.797339022,-4.079333305,0.999464929,0.64925158,0.6780653,-4.07515049,0.999036312,0.68620038,0.675670981,-4.074625969,0.998899341,0.718493164,0.672066569,-4.07500267,0.998398542,0.518277049,0.670532644,-4.096953392,0.999338984,0.469030529,0.661137998,-4.097904205,0.999434531,0.435164303,0.652016521,-4.09808445,0.999398172,0.763752878,0.659659505,-3.411905289,0.99866575,0.393112302,0.640557945,-3.481930971,0.999743164,0.62176013,0.91321665,-3.770810604,0.998368084,0.497898519,0.897216737,-3.803403854,0.999131143,0.900091469,0.869814873,-2.346299648,0.976636469,0.201617748,0.892445147,-2.534024477,0.994468391,1.089391828,1.22337389,-1.593794703,0.156381503,0.044036612,1.427937388,-1.946745634,0.293266267,1.014745951,1.514464736,-1.367762446,0.024629688,0.09694846,1.869883776,-1.962978125,0.049002655,1.006132007,1.616817236,-1.326908231,0.032778159,0.09436895,2.024506569,-2.001179218,0.062808163,0.99370414,1.579591036,-1.405674696,0.042836241,0.131455541,1.981766939,-2.077747583,0.083664536,0.973839939,1.543264508,-1.383822203,0.043434564,0.154160723,1.920668483,-1.98842597,0.081337765,0.715370238,1.796048641,0.025374403,0.007652835,0.325787306,1.805755615,-0.020809608,0.008134775,0.685680807,2.432924509,0.170580953,0.017003749,0.347957015,2.458014011,0.105101749,0.012890355,0.692936301,3.08425045,1.622330666,0.001361505,0.447143793,3.09862113,1.207201958,0.001180831,0.686051726,3.191949129,1.718095422,0.000778319,0.445406288,3.189419746,1.282459736,0.001287933,0.690492749,3.373048067,1.015538096,0.001999392,0.553363681,3.404316425,0.461131811,0.002920289
1,0.571862578,0.797039449,-3.978998899,0.999469638,0.649246216,0.677956641,-3.970421314,0.999036193,0.68616879,0.675464988,-3.969783306,0.998880804,0.718665123,0.671790183,-3.970077515,0.998367429,0.518804193,0.670371354,-4.000124931,0.999353528,0.469697177,0.660998106,-4.001013756,0.99944973,0.435615301,0.651892364,-4.001258373,0.999413967,0.7640661,0.659558713,-3.33486104,0.998598218,0.39326188,0.640280843,-3.465519667,0.999749184,0.62187171,0.912931561,-3.682945728,0.998318851,0.49858886,0.897110283,-3.726501942,0.999120951,0.899738967,0.870388806,-2.257068634,0.976180434,0.202969462,0.892365336,-2.529675722,0.99455446,1.071978331,1.238679409,-1.178655148,0.151678205,0.044167977,1.422426581,-1.792669296,0.289081603,1.005504012,1.526230097,-0.562944949,0.02382575,0.096970782,1.865462065,-1.392056704,0.0464845,0.997889876,1.626354814,-0.44645229,0.031788986,0.094421938,2.018670559,-1.364548087,0.059846662,0.988039017,1.585761309,-0.519960165,0.041479439,0.133230805,1.977468848,-1.441704631,0.079693966,0.967784524,1.550367594,-0.570034564,0.042016674,0.155142814,1.915685058,-1.408018708,0.077726312,0.715152562,1.803616166,0.024699032,0.007415765,0.321213812,1.808600068,-0.020183764,0.007867474,0.675469518,2.441952229,0.206445962,0.016789241,0.347336382,2.481304169,0.131435543,0.012616335,0.6883775,3.105428457,1.556839705,0.001343377,0.424418747,3.129436016,1.131269693,0.001183644,0.68200773,3.216212273,1.640291929,0.000747678,0.420856893,3.222001553,1.196637511,0.001298265,0.681535482,3.389468431,0.999101996,0.001953741,0.525147915,3.429808617,0.444598049,0.002969714
1,0.575434506,0.795078397,-3.86834383,0.999502301,0.651847482,0.676211655,-3.845433474,0.999084771,0.688683212,0.674203217,-3.844759464,0.998927474,0.721658528,0.670752406,-3.844910145,0.99843055,0.523074746,0.666475534,-3.880147934,0.999395549,0.474127114,0.656795263,-3.881104231,0.999486983,0.439135849,0.648107409,-3.881486177,0.999453545,0.765543818,0.659504056,-3.164480448,0.998631418,0.394765168,0.637965322,-3.327058315,0.999765456,0.623133183,0.91282022,-3.561096907,0.998388529,0.500740409,0.896813095,-3.610470533,0.999166727,0.89437294,0.870268881,-2.078237057,0.976189554,0.205853269,0.892383993,-2.513988733,0.994737983,1.06105876,1.237389445,-1.005763531,0.149291724,0.048450168,1.422169089,-1.809046149,0.297813028,1.004907846,1.510356307,-0.480788648,0.024110239,0.107712433,1.868070006,-1.490742087,0.04618787,1.000504255,1.604930401,-0.37266627,0.032284804,0.106133595,2.021577358,-1.477678776,0.059453126,0.990639985,1.564685225,-0.450406551,0.042033087,0.146465302,1.984744906,-1.561503649,0.078980945,0.970030308,1.530715466,-0.492352486,0.042500168,0.164974004,1.923581481,-1.51109612,0.077243872,0.70887363,1.818506837,0.048708037,0.007348068,0.319887102,1.825084925,-0.044861499,0.007764035,0.669111371,2.467976332,0.213483185,0.01706242,0.346398562,2.528959036,0.138109043,0.012922843,0.670229614,3.142185688,1.475679636,0.001379926,0.40294075,3.195465326,1.030391932,0.001255007,0.659816802,3.25702548,1.554776073,0.000752171,0.387900412,3.292891741,1.085786343,0.001395846,0.678164363,3.420074224,0.951351464,0.002013018,0.523095191,3.499568701,0.353881001,0.003188979
1,0.575683832,0.793309569,-3.794667721,0.999495327,0.651850522,0.675076783,-3.784873247,0.999038517,0.688868344,0.673462451,-3.784295321,0.998845041,0.72236079,0.670289874,-3.784573078,0.998321533,0.523201346,0.663925529,-3.810740948,0.999387145,0.474988997,0.654245496,-3.811630249,0.999481142,0.440513462,0.645932794,-3.81206274,0.999450445,0.767331123,0.659406126,-3.14277029,0.998461664,0.396676093,0.636610866,-3.259607315,0.99975872,0.623405159,0.9123106,-3.500165462,0.998372376,0.501475453,0.896134734,-3.535251141,0.999182463,0.898363113,0.870699644,-2.113746405,0.976605058,0.209486529,0.893054843,-2.42120266,0.995014489,1.067356825,1.25767386,-1.178548217,0.16424042,0.043956302,1.421840668,-1.782898307,0.317769945,1.044134021,1.614399433,-0.751558602,0.02438741,0.089959249,1.900518417,-1.526124239,0.047265023,1.054702878,1.734737635,-0.666850448,0.032022785,0.080344558,2.06875062,-1.522680044,0.059267927,1.046171427,1.712745547,-0.761063397,0.041534487,0.127172768,2.039943457,-1.609642267,0.078291014,1.019794226,1.673969507,-0.771245837,0.041967716,0.147705004,1.977381587,-1.549360514,0.076817878,0.720592797,1.836081147,0.043707624,0.007517972,0.324442744,1.834253192,-0.040955354,0.007993433,0.689642727,2.618463993,0.196818933,0.01910897,0.36454308,2.619003296,0.088532731,0.014468606,0.683943629,3.300827503,1.398790002,0.001627593,0.399959803,3.334429979,0.944775283,0.001671204,0.672176778,3.41524744,1.468785405,0.000800336,0.388178885,3.445378065,0.995576382,0.001792817,0.686751187,3.586208344,0.782772601,0.00224044,0.507194638,3.640984058,0.194790378,0.003967638
